library,libraryLabel,urls,coords
http://www.wikidata.org/entity/Q55125443,Wood End Library,http://www.ccslibraries.com/libraries/ealing-libraries/libraries/wood-end-library,Point(-0.34988 51.552745)
http://www.wikidata.org/entity/Q55125493,Blackheath Library,http://www.better.org.uk/areas/greenwich/venues/blackheath-library,Point(0.021528 51.476981)
http://www.wikidata.org/entity/Q55125494,Charlton Library,http://www.better.org.uk/areas/greenwich/venues/charlton-house-library,Point(0.037159 51.480479)
http://www.wikidata.org/entity/Q55125497,Coldharbour Library,http://www.better.org.uk/areas/greenwich/venues/coldharbour-library,Point(0.057267 51.430335)
http://www.wikidata.org/entity/Q55125500,Greenwich Centre Library,http://www.better.org.uk/areas/greenwich/venues/greenwich-centre-library,Point(0.00876 51.485583)
http://www.wikidata.org/entity/Q55125504,New Eltham Library,http://www.better.org.uk/areas/greenwich/venues/new-eltham-library,Point(0.071207 51.437452)
http://www.wikidata.org/entity/Q55125506,Slade Centre Library,http://www.better.org.uk/areas/greenwich/venues/slade-centre-library,Point(0.085222 51.478841)
http://www.wikidata.org/entity/Q55125508,Thamesmere Library,http://www.better.org.uk/areas/greenwich/venues/thamesmere-library,Point(0.108902 51.507531)
http://www.wikidata.org/entity/Q55125511,Woolwich Library,http://www.better.org.uk/areas/greenwich/venues/woolwich-library,Point(0.066618 51.489152)
http://www.wikidata.org/entity/Q55125513,Hackney Central Library,http://ww.hackney.gov.uk/hackney-central-library,Point(-0.056104 51.544481)
http://www.wikidata.org/entity/Q55125516,Homerton Library,http://www.hackney.gov.uk/homerton-library,Point(-0.04177 51.548958)
http://www.wikidata.org/entity/Q55125518,Shoreditch Library,http://www.hackney.gov.uk/shoreditch-library,Point(-0.080133 51.530439)
http://www.wikidata.org/entity/Q55125521,Stamford Hill Library,http://www.hackney.gov.uk/stamford-hill-library,Point(-0.072445 51.570366)
http://www.wikidata.org/entity/Q55125524,Woodberry Down Library,http://www.hackney.gov.uk/woodberry-down-library,Point(-0.091374 51.570085)
http://www.wikidata.org/entity/Q55125530,Hurlingham and Chelsea School and Community Library,http://www.thehurlinghamacademy.org.uk/library,Point(-0.195858 51.467899)
http://www.wikidata.org/entity/Q55125536,Coombes Croft Library,http://www.haringey.gov.uk/coombes-croft-library,Point(-0.068242 51.603547)
http://www.wikidata.org/entity/Q55125537,Marcus Garvey Library,http://www.haringey.gov.uk/marcus-garvey-library,Point(-0.074053 51.588181)
http://www.wikidata.org/entity/Q55125542,St Ann's Library,http://www.haringey.gov.uk/st-anns-library,Point(-0.082993 51.580919)
http://www.wikidata.org/entity/Q55125544,Stroud Green and Harringay Library,http://www.haringey.gov.uk/stroud-green-and-harringay-library,Point(-0.106416 51.577547)
http://www.wikidata.org/entity/Q55125545,Wood Green Central Library and Customer Services,http://www.haringey.gov.uk/wood-green-central-library,Point(-0.10967 51.595525)
http://www.wikidata.org/entity/Q55125696,Bexley Community Library,https://arena.yourlondonlibrary.net/web/bexley/bcl,Point(0.150814 51.442763)
http://www.wikidata.org/entity/Q55125699,Barham Park Library,http://barhamlibrary.org/,Point(-0.31137 51.55214)
http://www.wikidata.org/entity/Q55125701,Beckenham Library,https://arena.yourlondonlibrary.net/web/bromley/beckenham-library,Point(-0.036957 51.408629)
http://www.wikidata.org/entity/Q55125703,Camden Town Library,https://www.camden.gov.uk/camden-town-library,Point(-0.137764 51.53425)
http://www.wikidata.org/entity/Q55125708,Acton Town Hall Library,http://www.ccslibraries.com/libraries/ealing-libraries/libraries/acton-library,Point(-0.267169 51.506501)
http://www.wikidata.org/entity/Q55125713,Dalston Library,http://www.hackney.gov.uk/dalston-library,Point(-0.073928 51.546076)
http://www.wikidata.org/entity/Q55125717,Alexandra Park Library,http://www.haringey.gov.uk/alexandra-park-library,Point(-0.13682 51.598836)
http://www.wikidata.org/entity/Q55125718,Gayton Library,http://www.ccslibraries.com/libraries/harrow-libraries/about/,Point(-0.331788 51.581681)
http://www.wikidata.org/entity/Q55125729,Beckton Library,https://www.newham.gov.uk/Pages/ServiceChild/Beckton-Library.aspx,Point(0.055372 51.515033)
http://www.wikidata.org/entity/Q55125744,Cheam Library,https://www.sutton.gov.uk/info/200168/libraries_and_culture/1272/local_libraries/3,Point(-0.216772 51.360239)
http://www.wikidata.org/entity/Q55125751,Hale End Library,https://www.walthamforest.gov.uk/content/hale-end-library,Point(0.001103 51.609252)
http://www.wikidata.org/entity/Q55125756,Balham Library,http://www.better.org.uk/areas/wandsworth/venues/balham-library,Point(-0.152355 51.445485)
http://www.wikidata.org/entity/Q55125760,Colliers Wood Library,https://arena.yourlondonlibrary.net/web/merton/colliers-wood-library,Point(-0.177299 51.418766)
http://www.wikidata.org/entity/Q55125763,Morden Library,https://arena.yourlondonlibrary.net/web/merton/morden-library,Point(-0.19613 51.401409)
http://www.wikidata.org/entity/Q55125766,Pollards Hill Library,https://arena.yourlondonlibrary.net/web/merton/pollards-hill-library,Point(-0.131909 51.400015)
http://www.wikidata.org/entity/Q55125768,Raynes Park Library,https://arena.yourlondonlibrary.net/web/merton/raynes-park-library,Point(-0.227765 51.409066)
http://www.wikidata.org/entity/Q55125770,West Barnes Library,https://arena.yourlondonlibrary.net/web/merton/west-barnes-library,Point(-0.239119 51.395162)
http://www.wikidata.org/entity/Q55125771,Wimbledon Library,https://arena.yourlondonlibrary.net/web/merton/wimbledon-library,Point(-0.208097 51.422325)
http://www.wikidata.org/entity/Q55125773,Custom House Library,https://www.newham.gov.uk/Pages/ServiceChild/Custom-House-Library.aspx,Point(0.031357 51.515252)
http://www.wikidata.org/entity/Q55125775,The Gate Library,https://www.newham.gov.uk/Pages/ServiceChild/The-gate-library.aspx,Point(0.02578 51.546915)
http://www.wikidata.org/entity/Q55125777,Green Street Library,https://www.newham.gov.uk/Pages/ServiceChild/Green-Street-Library.aspx,Point(0.035266 51.536287)
http://www.wikidata.org/entity/Q55125782,North Woolwich Library,https://www.newham.gov.uk/Pages/ServiceChild/North-Woolwich-Library.aspx,Point(0.062377 51.501008)
http://www.wikidata.org/entity/Q55125798,Richmond Local Studies Library & Archive,http://richmond.gov.uk/home/services/libraries/branch_libraries/local_studies_collection.htm,Point(-0.306534 51.458838)
http://www.wikidata.org/entity/Q55125798,Richmond Local Studies Library & Archive,http://richmond.gov.uk/home/services/libraries/branch_libraries/local_studies_collection.htm,Point(-0.306391 51.458913)
http://www.wikidata.org/entity/Q55125804,Abbey Wood Library,http://www.better.org.uk/venues/abbey-wood-library,Point(0.110155 51.493748)
http://www.wikidata.org/entity/Q55125882,Harrow Green Community Library,https://harrowgreenlibrary.wordpress.com/,Point(0.005419 51.559696)
http://www.wikidata.org/entity/Q55125886,Higham Hill Library,https://www.walthamforest.gov.uk/content/higham-hill-library,Point(-0.027342 51.595865)
http://www.wikidata.org/entity/Q55125891,North Chingford Library,https://www.walthamforest.gov.uk/content/north-chingford-library,Point(0.00284 51.63165)
http://www.wikidata.org/entity/Q55125895,South Chingford Community Library,https://sites.google.com/site/sccle48lp/home,Point(-0.017799 51.616595)
http://www.wikidata.org/entity/Q55125899,Wood Street Library,https://www.walthamforest.gov.uk/content/wood-street-library,Point(-0.004251 51.591565)
http://www.wikidata.org/entity/Q55125904,Earlsfield Library,http://www.better.org.uk/areas/wandsworth/venues/earlsfield-library,Point(-0.186761 51.442537)
http://www.wikidata.org/entity/Q55125908,Northcote Library,http://www.better.org.uk/areas/wandsworth/venues/northcote-library,Point(-0.164348 51.455218)
http://www.wikidata.org/entity/Q55125909,Roehampton Library,http://www.better.org.uk/areas/wandsworth/venues/roehampton-library,Point(-0.242292 51.449857)
http://www.wikidata.org/entity/Q55125911,Southfields Library,http://www.better.org.uk/areas/wandsworth/venues/southfields-library,Point(-0.208734 51.443549)
http://www.wikidata.org/entity/Q55125913,Tooting Library,http://www.better.org.uk/areas/wandsworth/venues/tooting-library,Point(-0.165682 51.426618)
http://www.wikidata.org/entity/Q55125916,Wandsworth Town Library,http://www.better.org.uk/areas/wandsworth/venues/wandsworth-town-library,Point(-0.192478 51.456185)
http://www.wikidata.org/entity/Q55125918,York Gardens Library,http://www.better.org.uk/areas/wandsworth/venues/york-gardens-library,Point(-0.177821 51.467058)
http://www.wikidata.org/entity/Q55137274,Portsmouth Central Library,https://www.portsmouth.gov.uk/ext/libraries/portsmouth-history-centre-and-records-office,Point(-1.09173 50.79678)
http://www.wikidata.org/entity/Q54810800,Alfreton Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/alfreton/default.asp,Point(-1.388041946 53.097001136)
http://www.wikidata.org/entity/Q54810802,Ashbourne Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/ashbourne/default.asp,Point(-1.7317401 53.0159431)
http://www.wikidata.org/entity/Q54810803,Bakewell Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/bakewell/default.asp,Point(-1.674359985 53.2127087)
http://www.wikidata.org/entity/Q54810804,Belper Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/belper/default.asp,Point(-1.485612036 53.026206289)
http://www.wikidata.org/entity/Q54810805,Bolsover Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/bolsover/default.asp,Point(-1.291675 53.228361)
http://www.wikidata.org/entity/Q54810806,Borrowash Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/borrowash/default.asp,Point(-1.3811797 52.9080233)
http://www.wikidata.org/entity/Q54810807,Brimington Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/brimington/default.asp,Point(-1.3960187 53.2569899)
http://www.wikidata.org/entity/Q54810808,Buxton Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/buxton/default.asp,Point(-1.907837012 53.252273603)
http://www.wikidata.org/entity/Q54810809,Chapel-en-le-Frith Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Chapel_en_le_Frith/default.asp,Point(-1.9131987 53.3237821)
http://www.wikidata.org/entity/Q54810810,Clay Cross Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/clay_cross/default.asp,Point(-1.417784 53.167375)
http://www.wikidata.org/entity/Q54810811,Clowne Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/clowne/default.asp,Point(-1.265552 53.27648)
http://www.wikidata.org/entity/Q54810812,Creswell Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/creswell/default.asp,Point(-1.214582 53.263486)
http://www.wikidata.org/entity/Q54810813,Duffield Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/duffield/default.asp,Point(-1.4893083 52.9854286)
http://www.wikidata.org/entity/Q54810814,Eckington Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Eckington/default.asp,Point(-1.356079 53.309653)
http://www.wikidata.org/entity/Q54810815,Etwall Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/etwall/default.asp,Point(-1.6017458 52.8826002)
http://www.wikidata.org/entity/Q54810816,Gamesley Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/gamesley/default.asp,Point(-1.9857764 53.447583)
http://www.wikidata.org/entity/Q54810817,Hadfield Library,https://www.derbyshire.gov.uk/leisure/libraries/find-your-local-library/hadfield-library.aspx,Point(-1.9662986 53.4614325)
http://www.wikidata.org/entity/Q54810818,Hayfield Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/hayfield/default.asp,Point(-1.9435661 53.3795038)
http://www.wikidata.org/entity/Q54810819,Heanor Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/heanor/default.asp,Point(-1.3514372 53.0113524)
http://www.wikidata.org/entity/Q54810820,Holmewood Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/holmewood/default.asp,Point(-1.353541 53.188217)
http://www.wikidata.org/entity/Q54810821,Killamarsh Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/killamarsh/default.asp,Point(-1.314923 53.324858)
http://www.wikidata.org/entity/Q54810823,Matlock Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/matlock/default.asp,Point(-1.552110391 53.138436348)
http://www.wikidata.org/entity/Q54810824,New Mills Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/New_Mills/default.asp,Point(-2.002363 53.368024)
http://www.wikidata.org/entity/Q54810827,Newbold Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/newbold/default.asp,Point(-1.448308661 53.256365143)
http://www.wikidata.org/entity/Q54810828,Old Whittington Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/old_whittington/default.asp,Point(-1.425275 53.270128)
http://www.wikidata.org/entity/Q54810829,Pinxton Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/pinxton/default.asp,Point(-1.319207 53.091469)
http://www.wikidata.org/entity/Q54810830,Ripley Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/ripley/default.asp,Point(-1.405442062 53.050574738)
http://www.wikidata.org/entity/Q54810831,Sandiacre Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/sandiacre/default.asp,Point(-1.2906333 52.9251364)
http://www.wikidata.org/entity/Q54810832,Shirebrook Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/shirebrook/default.asp,Point(-1.21443 53.203556)
http://www.wikidata.org/entity/Q54810833,Somercotes Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/somercotes/default.asp,Point(-1.367978 53.078187)
http://www.wikidata.org/entity/Q54810834,South Normanton Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/South_Normanton/default.asp,Point(-1.343756 53.105722)
http://www.wikidata.org/entity/Q54810836,Staveley Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/staveley/default.asp,Point(-1.349941 53.270354)
http://www.wikidata.org/entity/Q54810837,Swadlincote Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/swadlincote/default.asp,Point(-1.558279661 52.774321562)
http://www.wikidata.org/entity/Q54810838,Tideswell Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/tideswell/default.asp,Point(-1.772447 53.279107)
http://www.wikidata.org/entity/Q54810839,Whaley Bridge Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Whaley_Bridge/default.asp,Point(-1.9842454 53.3294738)
http://www.wikidata.org/entity/Q54810840,Whitwell Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Whitwell/default.asp,Point(-1.2077833 53.2840685)
http://www.wikidata.org/entity/Q54810841,Wingerworth Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Wingerworth/default.asp,Point(-1.443299 53.201377)
http://www.wikidata.org/entity/Q54810842,Wirksworth Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Wirksworth/default.asp,Point(-1.5733131 53.0827049)
http://www.wikidata.org/entity/Q54810843,Woodville Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Woodville/default.asp,Point(-1.5346089 52.7698784)
http://www.wikidata.org/entity/Q54810844,Sycamore House Reading Cafe Library,https://www.exploreyork.org.uk/cafes/sycamore-house-reading-cafe/,Point(-1.082529 53.966369)
http://www.wikidata.org/entity/Q54810845,Homestead Park Pop Up Cafe Library,https://www.exploreyork.org.uk/homestead-park-pop-up-reading-cafe/,Point(-1.101773 53.968526)
http://www.wikidata.org/entity/Q55163536,Louth Library,http://www.better.org.uk/library/lincolnshire/louthlibrary,Point(-0.003117 53.367815)
http://www.wikidata.org/entity/Q55163537,Mablethorpe Library,http://www.better.org.uk/library/lincolnshire/mablethorpelibrary,Point(0.258234 53.338002)
http://www.wikidata.org/entity/Q55163538,Market Raisen Library,http://www.better.org.uk/library/lincolnshire/marketrasenlibrary,Point(-0.338534 53.385666)
http://www.wikidata.org/entity/Q55163552,Skegness Library,http://www.better.org.uk/library/lincolnshire/skegnesslibrary,Point(0.336501 53.145584)
http://www.wikidata.org/entity/Q55163553,Sleaford Library,http://www.better.org.uk/library/lincolnshire/sleafordlibrary,Point(-0.409237 52.999001)
http://www.wikidata.org/entity/Q55163554,Spalding Library,http://www.better.org.uk/library/lincolnshire/spaldinglibrary,Point(-0.154729 52.786945)
http://www.wikidata.org/entity/Q55163562,Woodhall Spa Library,http://www.better.org.uk/library/lincolnshire/woodhallspalibrary,Point(-0.216382 53.151955)
http://www.wikidata.org/entity/Q55163564,Abington Library,https://www.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/abington-library.aspx,Point(-0.861669 52.253553)
http://www.wikidata.org/entity/Q55163655,Audley Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/AudleyLibrary/AudleyLibrary.aspx,Point(-2.301351 53.053754)
http://www.wikidata.org/entity/Q55163656,Barton Under Needwood Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BartonUnderNeedwoodLibrary/BartonUnderNeedwoodLibrary.aspx,Point(-1.720882 52.76519)
http://www.wikidata.org/entity/Q55163657,Baswich Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BaswichLibrary/BaswichLibrary.aspx,Point(-2.079717 52.792)
http://www.wikidata.org/entity/Q55163659,Biddulph Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BiddulphLibrary/BiddulphLibrary.aspx,Point(-2.17705 53.115111)
http://www.wikidata.org/entity/Q55163660,Blythe Bridge Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BlytheBridgeLibrary/BlytheBridgeLibrary.aspx,Point(-2.061197 52.967337)
http://www.wikidata.org/entity/Q55163661,Brereton Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BreretonLibrary/BreretonLibrary.aspx,Point(-1.929371 52.747435)
http://www.wikidata.org/entity/Q55163663,Brewood Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BrewoodLibrary/BrewoodLibrary.aspx,Point(-2.175073 52.676502)
http://www.wikidata.org/entity/Q55163664,Burntwood Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BurntwoodLibrary/BurntwoodLibrary.aspx,Point(-1.933423 52.681336)
http://www.wikidata.org/entity/Q55163665,Burton Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/BurtonLibrary/BurtonLibrary.aspx,Point(-1.627591 52.802978)
http://www.wikidata.org/entity/Q55163666,Cannock Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/CannockLibrary/CannockLibrary.aspx,Point(-2.03384 52.68967)
http://www.wikidata.org/entity/Q55163667,Cheadle Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/CheadleLibrary/CheadleLibrary.aspx,Point(-1.986894 52.989823)
http://www.wikidata.org/entity/Q55163668,Cheslyn Hay Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/CheslynHayLibrary/CheslynHayLibrary.aspx,Point(-2.038427 52.659403)
http://www.wikidata.org/entity/Q55163669,Clayton Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/ClaytonLibrary/ClaytonLibrary.aspx,Point(-2.227521 52.993863)
http://www.wikidata.org/entity/Q55163671,Codsall Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/CodsallLibrary/CodsallLibrary.aspx,Point(-2.191961 52.625667)
http://www.wikidata.org/entity/Q55163672,Eccleshall Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/EccleshallLibrary/EccleshallLibrary.aspx,Point(-2.253128 52.859859)
http://www.wikidata.org/entity/Q55163675,Glascote Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/GlascoteLibrary/GlascoteLibrary.aspx,Point(-1.664341 52.621863)
http://www.wikidata.org/entity/Q55163678,Gnosall Library,http://www.staffordshire.gov.uk/libraries,Point(-2.241516 52.784047)
http://www.wikidata.org/entity/Q55163680,Great Wyrley Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/GreatWyrleyLibrary/GreatWyrleyLibrary.aspx,Point(-2.018024 52.658034)
http://www.wikidata.org/entity/Q55163681,Heath Hayes Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/HeathHayesLibrary/HeathHayesLibrary.aspx,Point(-1.981669 52.689505)
http://www.wikidata.org/entity/Q55163682,Hednesford Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/HednesfordLibrary/HednesfordLibrary.aspx,Point(-1.999691 52.709103)
http://www.wikidata.org/entity/Q55163683,Holmcroft Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/HolmcroftLibrary/HolmcroftLibrary.aspx,Point(-2.132905 52.821834)
http://www.wikidata.org/entity/Q55163684,Kidsgrove Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/KidsgroveLibrary/kidsgrovelibrary.aspx,Point(-2.241664 53.08629)
http://www.wikidata.org/entity/Q55163685,Kinver Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/KinverLibrary/KinverLibrary.aspx,Point(-2.229696 52.448177)
http://www.wikidata.org/entity/Q55163686,Knutton Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/KnuttonLibrary/KnuttonLibrary.aspx,Point(-2.249536 53.017341)
http://www.wikidata.org/entity/Q55163687,Leek Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/LeekLibrary/LeekLibrary.aspx,Point(-2.023673 53.107383)
http://www.wikidata.org/entity/Q55163688,Loggerheads Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/LoggerheadsLibrary/LoggerheadsLibrary.aspx,Point(-2.388885 52.919205)
http://www.wikidata.org/entity/Q55163690,Newcastle under Lyme Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/NewcastleLibrary/NewcastleLibrary.aspx,Point(-2.226003 53.012396)
http://www.wikidata.org/entity/Q55163691,Norton Canes Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/NortonCanesLibrary/NortonCanesLibrary.aspx,Point(-1.969757 52.675316)
http://www.wikidata.org/entity/Q55163692,Perton Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/PertonLibrary/PertonLibrary.aspx,Point(-2.204528 52.594302)
http://www.wikidata.org/entity/Q55163694,Rising Brook Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/RisingBrookLibrary/RisingBrookLibrary.aspx,Point(-2.119092 52.786802)
http://www.wikidata.org/entity/Q55163695,Rugeley Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/RugeleyLibrary/RugeleyLibrary.aspx,Point(-1.935342 52.76135)
http://www.wikidata.org/entity/Q55163696,Shenstone Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/ShenstoneLibrary/ShenstoneLibrary.aspx,Point(-1.838652 52.638485)
http://www.wikidata.org/entity/Q55163698,Silverdale Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/SilverdaleLibrary/SilverdaleLibrary.aspx,Point(-2.268427 53.01522)
http://www.wikidata.org/entity/Q55163699,Stafford Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/StaffordLibrary/StaffordLibrary.aspx,Point(-2.114997 52.805743)
http://www.wikidata.org/entity/Q55163702,Stone Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/StoneLibrary/StoneLibrary.aspx,Point(-2.147834 52.902098)
http://www.wikidata.org/entity/Q55163704,Talke Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/TalkeLibrary/TalkeLibrary.aspx,Point(-2.257254 53.070826)
http://www.wikidata.org/entity/Q55163705,Tamworth Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/TamworthLibrary/TamworthLibrary.aspx,Point(-1.695016 52.634755)
http://www.wikidata.org/entity/Q55163706,Uttoxeter Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/UttoxeterLibrary/UttoxeterLibrary.aspx,Point(-1.866608 52.900595)
http://www.wikidata.org/entity/Q55163707,Werrington Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/WerringtonLibrary/WerringtonLibrary.aspx,Point(-2.094738 53.022703)
http://www.wikidata.org/entity/Q55163708,Wilnecote Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/WilnecoteLibrary/WilnecoteLibrary.aspx,Point(-1.66477 52.605455)
http://www.wikidata.org/entity/Q55163709,Wombourne Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/WombourneLibrary/WombourneLibrary.aspx,Point(-2.185563 52.536332)
http://www.wikidata.org/entity/Q55173271,Boscombe Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/BoscombeLibrary.aspx,Point(-1.836492 50.726659)
http://www.wikidata.org/entity/Q55173272,Castlepoint Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/CastlepointLibrary.aspx,Point(-1.843033 50.751467)
http://www.wikidata.org/entity/Q55173274,Charminster Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/CharminsterLibrary.aspx,Point(-1.861195 50.745477)
http://www.wikidata.org/entity/Q55173275,Ensbury Park Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/EnsburyPark.aspx,Point(-1.887742 50.751945)
http://www.wikidata.org/entity/Q55173279,Kinson Hub Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/KinsonHub.aspx,Point(-1.901819 50.769179)
http://www.wikidata.org/entity/Q55173280,Pokesdown & Southbourne Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/pokesdownandsouthbourne.aspx,Point(-1.820496 50.728682)
http://www.wikidata.org/entity/Q55173282,Springbourne Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/SpringbourneLibrary.aspx,Point(-1.853003 50.731793)
http://www.wikidata.org/entity/Q55173285,West Howe Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/WestHowe.aspx,Point(-1.910058 50.757615)
http://www.wikidata.org/entity/Q55173326,Avonmouth Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000010908/LIBRARY-DISPLAY,Point(-2.698299 51.500002)
http://www.wikidata.org/entity/Q55173327,Bishopsworth Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000253118/LIBRARY-DISPLAY,Point(-2.616773 51.41927)
http://www.wikidata.org/entity/Q55173329,Filwood Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000147115/LIBRARY-DISPLAY,Point(-2.585836 51.42367)
http://www.wikidata.org/entity/Q55173330,Fishponds Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000258418/LIBRARY-DISPLAY,Point(-2.533051 51.477712)
http://www.wikidata.org/entity/Q55173369,Amersham Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/amersham-library/,Point(-0.602433 51.675862)
http://www.wikidata.org/entity/Q55173397,Aylesbury Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/aylesbury-library/,Point(-0.812424 51.815076)
http://www.wikidata.org/entity/Q55173399,Aylesbury Study Centre Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/aylesbury-study-centre/,Point(-0.812424 51.815076)
http://www.wikidata.org/entity/Q55173400,Beacon Villages Library,http://www.bvcl.org.uk/,Point(-0.630242 51.835693)
